index,datetime,drawdown
0,2026-04-03 02:05:00,0.0
1,2026-04-04 10:45:00,0.0
2,2026-04-05 01:05:00,-0.03
3,2026-04-05 05:25:00,-0.42
4,2026-04-05 19:25:00,-1.06
5,2026-04-06 07:50:00,-3.11
6,2026-04-07 09:05:00,-1.46
7,2026-04-07 17:40:00,-1.7
8,2026-04-08 14:10:00,-1.4
9,2026-04-09 09:55:00,-0.85
10,2026-04-09 22:15:00,-2.86
11,2026-04-10 02:55:00,-3.08
12,2026-04-11 04:00:00,-3.46
13,2026-04-11 05:15:00,-3.97
14,2026-04-12 01:40:00,-2.96
15,2026-04-14 06:45:00,-5.02
16,2026-04-16 05:05:00,-4.38
17,2026-04-17 08:30:00,-3.1
18,2026-04-19 00:20:00,-5.19
19,2026-04-19 13:05:00,-2.14
20,2026-04-20 23:25:00,-1.57
21,2026-04-21 11:15:00,-2.05
22,2026-04-21 23:05:00,-1.9
23,2026-04-22 21:00:00,-2.07
24,2026-04-24 10:55:00,-1.91
25,2026-04-26 14:15:00,-4.06
26,2026-04-27 00:55:00,-6.03
27,2026-04-27 23:55:00,-5.29
28,2026-04-28 16:50:00,-4.22
29,2026-04-30 05:25:00,-6.17
30,2026-05-02 06:30:00,-6.69
31,2026-05-02 16:05:00,-8.82
32,2026-05-02 21:25:00,-10.99
33,2026-05-03 06:20:00,-11.52
34,2026-05-03 17:35:00,-13.36
35,2026-05-03 23:45:00,-13.21
36,2026-05-04 10:00:00,-11.87
37,2026-05-05 21:25:00,-11.79
38,2026-05-06 17:40:00,-12.16
39,2026-05-07 21:05:00,-13.94
40,2026-05-09 13:25:00,-14.73
41,2026-05-09 15:35:00,-14.55
42,2026-05-10 01:20:00,-14.14
43,2026-05-10 22:30:00,-14.21
44,2026-05-11 06:50:00,-14.66
45,2026-05-12 11:05:00,-16.38
46,2026-05-13 00:25:00,-16.77
47,2026-05-14 23:55:00,-15.97
48,2026-05-15 13:35:00,-17.63
49,2026-05-17 00:05:00,-16.77
50,2026-05-17 23:10:00,-14.7
51,2026-05-18 12:10:00,-12.62
52,2026-05-19 10:45:00,-14.4
53,2026-05-19 19:15:00,-14.95
54,2026-05-20 12:55:00,-16.75
55,2026-05-21 06:45:00,-14.32
56,2026-05-22 17:25:00,-13.79
57,2026-05-23 18:15:00,-13.67
58,2026-05-24 21:25:00,-15.47
59,2026-05-25 00:10:00,-15.24
60,2026-05-25 04:40:00,-14.58
61,2026-05-25 14:05:00,-16.37
62,2026-05-25 20:40:00,-16.07
63,2026-05-26 15:00:00,-15.75
64,2026-05-27 04:15:00,-17.46
65,2026-05-28 12:20:00,-19.11
66,2026-05-29 14:20:00,-20.7
67,2026-05-30 21:20:00,-22.47
68,2026-05-31 14:10:00,-24.05
69,2026-05-31 16:20:00,-25.57
70,2026-06-01 19:35:00,-25.16
71,2026-06-02 02:35:00,-25.23
72,2026-06-04 21:10:00,-25.62
73,2026-06-06 03:35:00,-27.01
74,2026-06-06 08:25:00,-26.35
75,2026-06-06 21:10:00,-26.25
76,2026-06-07 22:10:00,-26.29
77,2026-06-08 18:50:00,-26.65
78,2026-06-09 22:40:00,-28.07
79,2026-06-11 00:15:00,-27.27
80,2026-06-11 14:20:00,-27.69
81,2026-06-12 05:30:00,-27.83
82,2026-06-12 20:55:00,-28.37
83,2026-06-14 20:35:00,-28.23
84,2026-06-15 10:25:00,-29.61
85,2026-06-16 02:15:00,-29.74
86,2026-06-16 13:10:00,-29.72
87,2026-06-18 01:30:00,-30.05
88,2026-06-19 03:10:00,-31.41
89,2026-06-20 05:10:00,-32.74
90,2026-06-20 11:50:00,-34.13
91,2026-06-21 03:15:00,-35.5
92,2026-06-21 18:30:00,-35.25
93,2026-06-22 19:00:00,-35.27
94,2026-06-23 05:15:00,-36.5
95,2026-06-23 22:10:00,-36.61
96,2026-06-24 13:00:00,-36.01
97,2026-06-25 04:45:00,-35.85
98,2026-06-26 13:55:00,-35.02
99,2026-06-27 19:30:00,-34.79
100,2026-06-28 05:00:00,-36.07
101,2026-06-28 23:30:00,-35.9
102,2026-06-29 16:45:00,-35.87
103,2026-06-30 00:35:00,-35.62
104,2026-06-30 19:00:00,-35.21
105,2026-07-02 08:40:00,-35.21
