index,datetime,equity
0,2026-04-03 02:05:00,100000.0
1,2026-04-04 15:05:00,100613.01
2,2026-04-05 03:50:00,100398.75
3,2026-04-05 22:50:00,100149.82
4,2026-04-08 05:05:00,98052.01
5,2026-04-09 14:25:00,95990.52
6,2026-04-09 15:10:00,96641.63
7,2026-04-09 22:15:00,94648.84
8,2026-04-09 23:30:00,95458.33
9,2026-04-12 09:05:00,93318.95
10,2026-04-13 12:55:00,93022.11
11,2026-04-14 13:20:00,91040.96
12,2026-04-14 15:05:00,91736.18
13,2026-04-15 07:15:00,89817.48
14,2026-04-16 02:00:00,87979.81
15,2026-04-17 12:50:00,87903.3
16,2026-04-18 02:00:00,88930.07
17,2026-04-18 17:10:00,87077.95
18,2026-04-19 15:30:00,87486.79
19,2026-04-20 05:05:00,85635.8
20,2026-04-22 05:15:00,83844.61
21,2026-04-22 19:05:00,83834.02
22,2026-04-23 17:45:00,83501.49
23,2026-04-24 01:50:00,81803.09
24,2026-04-24 11:00:00,82861.02
25,2026-04-24 18:15:00,83362.31
26,2026-04-25 02:50:00,83017.92
27,2026-04-26 05:10:00,84229.74
28,2026-04-26 17:00:00,84965.98
29,2026-04-27 00:30:00,84824.5
30,2026-04-28 08:15:00,85276.45
31,2026-04-29 04:35:00,87898.19
32,2026-04-29 13:30:00,90768.66
33,2026-04-30 12:25:00,90439.72
34,2026-05-01 08:15:00,88438.14
35,2026-05-02 04:10:00,88105.29
36,2026-05-03 09:35:00,88671.07
37,2026-05-03 23:20:00,89562.91
38,2026-05-04 10:10:00,89608.44
39,2026-05-05 23:35:00,90287.15
40,2026-05-07 00:30:00,90062.91
41,2026-05-08 06:25:00,88190.89
42,2026-05-09 09:55:00,88150.85
43,2026-05-09 17:30:00,89406.53
44,2026-05-10 07:00:00,89204.76
45,2026-05-11 02:15:00,89409.2
46,2026-05-12 07:10:00,91464.77
47,2026-05-13 12:25:00,93791.57
48,2026-05-13 22:05:00,91825.27
49,2026-05-15 08:25:00,90990.29
50,2026-05-16 04:25:00,89098.26
51,2026-05-17 09:00:00,89702.73
52,2026-05-19 00:25:00,89694.08
53,2026-05-20 05:05:00,90651.04
54,2026-05-20 17:35:00,88788.73
55,2026-05-22 04:10:00,88703.13
56,2026-05-22 18:35:00,86904.12
57,2026-05-23 07:45:00,85152.14
58,2026-05-24 07:00:00,84938.7
59,2026-05-25 00:25:00,85308.16
60,2026-05-25 20:45:00,85233.22
61,2026-05-27 04:15:00,83455.58
62,2026-05-28 14:20:00,85160.3
63,2026-05-29 09:15:00,85045.05
64,2026-05-29 19:10:00,85179.76
65,2026-05-29 22:00:00,85771.01
66,2026-05-30 16:10:00,85614.04
67,2026-05-31 13:15:00,85585.8
68,2026-05-31 23:05:00,87736.7
69,2026-06-02 14:05:00,85888.81
70,2026-06-05 12:00:00,84155.69
71,2026-06-05 19:00:00,82464.9
72,2026-06-06 01:00:00,82780.33
73,2026-06-06 12:55:00,82613.54
74,2026-06-07 02:50:00,80917.51
75,2026-06-07 21:45:00,80715.31
76,2026-06-08 08:20:00,80926.51
77,2026-06-09 00:30:00,83333.46
78,2026-06-11 13:50:00,83365.99
79,2026-06-14 04:30:00,83135.81
80,2026-06-14 10:20:00,82916.57
81,2026-06-14 21:20:00,87683.48
82,2026-06-16 04:50:00,87434.93
83,2026-06-17 02:20:00,88196.83
84,2026-06-17 22:00:00,86381.31
85,2026-06-19 04:00:00,86297.12
86,2026-06-19 17:40:00,86031.64
87,2026-06-20 14:10:00,88813.41
88,2026-06-20 19:00:00,88434.38
89,2026-06-21 11:05:00,88285.86
90,2026-06-22 10:10:00,87956.78
91,2026-06-22 19:00:00,88033.74
92,2026-06-23 22:05:00,88558.02
93,2026-06-25 01:00:00,89489.79
94,2026-06-26 02:05:00,89396.62
95,2026-06-26 13:55:00,90585.84
96,2026-06-26 15:45:00,90209.56
97,2026-06-26 22:05:00,89710.37
98,2026-06-27 19:30:00,92495.15
99,2026-06-30 00:35:00,92729.8
100,2026-07-01 10:15:00,92653.49
101,2026-07-01 13:30:00,93214.86
102,2026-07-02 08:40:00,93214.86
